forced_peace_help;Ask Liege to stop Inter-realm War;Ask Liege to stop Inter-realm War;Ask Liege to stop Inter-realm War;;Ask Liege to stop Inter-realm War;;;;;;;;;x;;
forced_peace_help_desc;Ask your friend, [Root.Liege.GetTitledFirstName], to stop other characters in the realm from waging war against you.;Ask your friend, [Root.Liege.GetTitledFirstName], to stop other characters in the realm from waging war against you.;Ask your friend, [Root.Liege.GetTitledFirstName], to stop other characters in the realm from waging war against you.;;Ask your friend, [Root.Liege.GetTitledFirstName], to stop other characters in the realm from waging war against you.;;;;;;;;;x;;
ao_cleanup.0.desc;With your death, you can no longer have a favored son;With your death, you can no longer have a favored son;With your death, you can no longer have a favored son;;With your death, you can no longer have a favored son;;;;;;;;;x;;
ao_cleanup.0.a;OK;OK;OK;;OK;;;;;;;;;x;;
ao_cleanup.1.desc;One of the provinces in your realm has finally seen the light, with the majority of its inhabitants at last accepting your culture.  This should make your realm easier to manage and better unify your people.;One of the provinces in your realm has finally seen the light, with the majority of its inhabitants at last accepting your culture.  This should make your realm easier to manage and better unify your people.;One of the provinces in your realm has finally seen the light, with the majority of its inhabitants at last accepting your culture.  This should make your realm easier to manage and better unify your people.;;One of the provinces in your realm has finally seen the light, with the majority of its inhabitants at last accepting your culture.  This should make your realm easier to manage and better unify your people.;;;;;;;;;x;;
ao_cleanup.1.a;Great!;Great!;Great!;;Great!;;;;;;;;;x;;
ao_kidnap.1.desc;Our soon-to-be-kidnappee will soon leave their well-guarded castle on a carriage ride with few guards along a windy forest road.  The perfect place for an ambush!;Our soon-to-be-kidnappee will soon leave their well-guarded castle on a carriage ride with few guards along a windy forest road.  The perfect place for an ambush!;Our soon-to-be-kidnappee will soon leave their well-guarded castle on a carriage ride with few guards along a windy forest road.  The perfect place for an ambush!;;Our soon-to-be-kidnappee will soon leave their well-guarded castle on a carriage ride with few guards along a windy forest road.  The perfect place for an ambush!;;;;;;;;;x;;
ao_kidnap.1.a;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;;I shall inform the other conspirators at once!;;;;;;;;;x;;
ao_kidnap.2.desc;[From.GetTitledFirstName] has informed me that our target, [Root.PlotTarget.GetTitledFirstName], will soon be taking a long carriage ride, and wants to spring an ambush.;[From.GetTitledFirstName] has informed me that our target, [Root.PlotTarget.GetTitledFirstName], will soon be taking a long carriage ride, and wants to spring an ambush.;[From.GetTitledFirstName] has informed me that our target, [Root.PlotTarget.GetTitledFirstName], will soon be taking a long carriage ride, and wants to spring an ambush.;;[From.GetTitledFirstName] has informed me that our target, [Root.PlotTarget.GetTitledFirstName], will soon be taking a long carriage ride, and wants to spring an ambush.;;;;;;;;;x;;
ao_kidnap.2.a;Let's make [Root.PlotTarget.GetTitledName]'s journey a bit more interesting...;Let's make [Root.PlotTarget.GetTitledName]'s journey a bit more interesting...;Let's make [Root.PlotTarget.GetTitledName]'s journey a bit more interesting...;;Let's make [Root.PlotTarget.GetTitledName]'s journey a bit more interesting...;;;;;;;;;x;;
ao_kidnap.2.b;That's too risky...;That's too risky...;That's too risky...;;That's too risky...;;;;;;;;;x;;
CUSTOMTOOLTIP_KIDNAP1;The kidnapping is a success;The kidnapping is a success;The kidnapping is a success;;The kidnapping is a success;;;;;;;;;x;;
CUSTOMTOOLTIP_KIDNAP2;We fail, but are not discovered;We fail, but are not discovered;We fail, but are not discovered;;We fail, but are not discovered;;;;;;;;;x;;
CUSTOMTOOLTIP_KIDNAP3;Disaster strikes – the plot fails and we're found out;Disaster strikes and we're found out;Disaster strikes and we're found out;;Disaster strikes and we're found out;;;;;;;;;x;;
ao_kidnap.3.desc;As your carriage travels the windy forest road, you're ambushed by highwaymen!  They slaughter your guards, chain you, and deliver you to [From.GetTitledFirstName];As your carriage travels the windy forest road, you're ambushed by highwaymen!  They slaughter your guards, chain you, and deliver you to [From.GetTitledFirstName];As your carriage travels the windy forest road, you're ambushed by highwaymen!  They slaughter your guards, chain you, and deliver you to [From.GetTitledFirstName];;As your carriage travels the windy forest road, you're ambushed by highwaymen!  They slaughter your guards, chain you, and deliver you to [From.GetTitledFirstName];;;;;;;;;x;;
ao_kidnap.3.a;You'll pay for this, [From.GetFirstName]!;You'll pay for this, [From.GetFirstName]!;You'll pay for this, [From.GetFirstName]!;;You'll pay for this, [From.GetFirstName]!;;;;;;;;;x;;
ao_kidnap.4.desc;As your carriage travels through the forest, you doze off into a peaceful sleep.  You awaken to find that you've safely arrived at your destination, but it seems a gang of bandits and highwaymen have been active on another road in that forest this very day;As your carriage travels through the forest, you doze off into a peaceful sleep.  You awaken to find that you've safely arrived at your destination, but it seems a gang of bandits and highwaymen have been active on another road in that forest this very day;As your carriage travels through the forest, you doze off into a peaceful sleep.  You awaken to find that you've safely arrived at your destination, but it seems a gang of bandits and highwaymen have been active on another road in that forest this very day;;As your carriage travels through the forest, you doze off into a peaceful sleep.  You awaken to find that you've safely arrived at your destination, but it seems a gang of bandits and highwaymen have been active on another road in that forest this very day;;;;;;;;;x;;
ao_kidnap.4.a;And I, I took the road less traveled by.  And has made all the difference...;And I, I took the road less traveled by.  And has made all the difference...;And I, I took the road less traveled by.  And has made all the difference...;;And I, I took the road less traveled by.  And has made all the difference...;;;;;;;;;x;;
ao_kidnap.5.desc;As your carriage travels the windy forest road, you're ambushed by highwaymen!  Fortunately, your guards are well-trained and quickly dispatch them.  As one lays dying, he admits he was sent by [From.GetTitledFirstName] to kidnap you.;As your carriage travels the windy forest road, you're ambushed by highwaymen!  Fortunately, your guards are well-trained and quickly dispatch them.  As one lays dying, he admits he was sent by [From.GetTitledFirstName] to kidnap you.;As your carriage travels the windy forest road, you're ambushed by highwaymen!  Fortunately, your guards are well-trained and quickly dispatch them.  As one lays dying, he admits he was sent by [From.GetTitledFirstName] to kidnap you.;;As your carriage travels the windy forest road, you're ambushed by highwaymen!  Fortunately, your guards are well-trained and quickly dispatch them.  As one lays dying, he admits he was sent by [From.GetTitledFirstName] to kidnap you.;;;;;;;;;x;;
ao_kidnap.5.a;This shall not go unanswered.;This shall not go unanswered.;This shall not go unanswered.;;This shall not go unanswered.;;;;;;;;;x;;
ao_kidnap.6.desc;Your plan goes off without a hitch, and [From.GetTitledFirstName] is pulled from his carriage and dragged before you in chains, begging for mercy;Your plan goes off without a hitch, and [From.GetTitledFirstName] is pulled from his carriage and dragged before you in chains, begging for mercy;Your plan goes off without a hitch, and [From.GetTitledFirstName] is pulled from his carriage and dragged before you in chains, begging for mercy;;Your plan goes off without a hitch, and [From.GetTitledFirstName] is pulled from his carriage and dragged before you in chains, begging for mercy;;;;;;;;;x;;
ao_kidnap.6.a;I've got a cell all prepared for you, [From.GetTitledFirstName];I've got a cell all prepared for you, [From.GetTitledFirstName];I've got a cell all prepared for you, [From.GetTitledFirstName];;I've got a cell all prepared for you, [From.GetTitledFirstName];;;;;;;;;x;;
ao_kidnap.7.desc;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;;;;;;;;;x;;
ao_kidnap.7.a;We shall have to try again.;We shall have to try again.;We shall have to try again.;;We shall have to try again.;;;;;;;;;x;;
ao_kidnap.8.desc;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;;;;;;;;;x;;
ao_kidnap.8.a;It's so hard to find good help these days;It's so hard to find good help these days;It's so hard to find good help these days;;It's so hard to find good help these days;;;;;;;;;x;;
ao_kidnap.11.desc;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;;;;;;;;;x;;
ao_kidnap.11.a;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;;I shall inform the other conspirators at once!;;;;;;;;;x;;
ao_kidnap.12.desc;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;;;;;;;;;x;;
ao_kidnap.12.a;Sweet dreams, [Root.PlotTarget.GetTitledName];Sweet dreams, [Root.PlotTarget.GetTitledName];Sweet dreams, [Root.PlotTarget.GetTitledName];;Sweet dreams, [Root.PlotTarget.GetTitledName];;;;;;;;;x;;
ao_kidnap.12.b;That's too risky...;That's too risky...;That's too risky...;;That's too risky...;;;;;;;;;x;;
ao_kidnap.13.desc;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;;;;;;;;;x;;
ao_kidnap.13.a;Do I at least get a pillow?;Do I at least get a pillow?;Do I at least get a pillow?;;Do I at least get a pillow?;;;;;;;;;x;;
ao_kidnap.14.desc;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;;;;;;;;;x;;
ao_kidnap.14.a;We'll need a few more guards;We'll need a few more guards;We'll need a few more guards;;We'll need a few more guards;;;;;;;;;x;;
ao_kidnap.15.desc;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;;;;;;;;;x;;
ao_kidnap.15.a;Luckily he was caught before he could do any harm;Luckily he was caught before he could do any harm;Luckily he was caught before he could do any harm;;Luckily he was caught before he could do any harm;;;;;;;;;x;;
ao_kidnap.16.desc;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;;;;;;;;;x;;
ao_kidnap.16.a;I've got a cell all prepared for you, [From.GetTitledFirstName];I've got a cell all prepared for you, [From.GetTitledFirstName];I've got a cell all prepared for you, [From.GetTitledFirstName];;I've got a cell all prepared for you, [From.GetTitledFirstName];;;;;;;;;x;;
ao_kidnap.17.desc;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;;;;;;;;;x;;
ao_kidnap.17.a;We shall have to try again.;We shall have to try again.;We shall have to try again.;;We shall have to try again.;;;;;;;;;x;;
ao_kidnap.18.desc;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;;;;;;;;;x;;
ao_kidnap.18.a;It's so hard to find good help these days;It's so hard to find good help these days;It's so hard to find good help these days;;It's so hard to find good help these days;;;;;;;;;x;;
ao_treason.1.desc;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;;;;;;;;;x;;
ao_treason.1.a;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;;I shall inform the other conspirators at once!;;;;;;;;;x;;
ao_treason.2.desc;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for treason.  If we're successful then [Root.PlotTarget.GetTitledFirstName] will lose significant standing in the realm and may be imprisoned, but if we're detected we'll be in nearly as much trouble.;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for treason.  If we're successful then [Root.PlotTarget.GetTitledFirstName] will lose significant standing in the realm and may be imprisoned, but if we're detected we'll be in nearly as much trouble.;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for treason.  If we're successful then [Root.PlotTarget.GetTitledFirstName] will lose significant standing in the realm and may be imprisoned, but if we're detected we'll be in nearly as much trouble.;;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for treason.  If we're successful then [Root.PlotTarget.GetTitledFirstName] will lose significant standing in the realm and may be imprisoned, but if we're detected we'll be in nearly as much trouble.;;;;;;;;;x;;
ao_treason.2.a;No risk, no reward;No risk, no reward;No risk, no reward;;No risk, no reward;;;;;;;;;x;;
ao_treason.2.b;That's too risky...;That's too risky...;That's too risky...;;That's too risky...;;;;;;;;;x;;
ao_treason.3.desc;That lying scum, [From.GetTitledFirstName], has somehow fabricated evidence of some supposed treasonous plot and has implicated us as its ringleader.  Regrettably, it appears, our liege believes these outlandish tales!;That lying scum, [From.GetTitledFirstName], has somehow fabricated evidence of some supposed treasonous plot and has implicated us as its ringleader.  Regrettably, it appears, our liege believes these outlandish tales!;That lying scum, [From.GetTitledFirstName], has somehow fabricated evidence of some supposed treasonous plot and has implicated us as its ringleader.  Regrettably, it appears, our liege believes these outlandish tales!;;That lying scum, [From.GetTitledFirstName], has somehow fabricated evidence of some supposed treasonous plot and has implicated us as its ringleader.  Regrettably, it appears, our liege believes these outlandish tales!;;;;;;;;;x;;
ao_treason.3.a;Curses!;Curses!;Curses!;;Curses!;;;;;;;;;x;;
ao_treason.4.desc;It appears that my seal and some paperwork has gone missing from my office.  I'll have to get some new locks and get a new seal.  My spymaster has investigated the matter, but hasn't been able to find the culprit.;It appears that my seal and some paperwork has gone missing from my office.  I'll have to get some new locks and get a new seal.  My spymaster has investigated the matter, but hasn't been able to find the culprit.;It appears that my seal and some paperwork has gone missing from my office.  I'll have to get some new locks and get a new seal.  My spymaster has investigated the matter, but hasn't been able to find the culprit.;;It appears that my seal and some paperwork has gone missing from my office.  I'll have to get some new locks and get a new seal.  My spymaster has investigated the matter, but hasn't been able to find the culprit.;;;;;;;;;x;;
ao_treason.4.a;I should probably inform my liege and my liege's spymaster.;I should probably inform my liege and my liege's spymaster.;I should probably inform my liege and my liege's spymaster.;;I should probably inform my liege and my liege's spymaster.;;;;;;;;;x;;
ao_treason.5.desc;That lying scum, [From.GetTitledFirstName], has tried to convince our liege and fellow lords that we've been plotting treason.  Fortunately [From.GetHerHis] forgeries are laughable and nobody seems to believe [From.GetHerHis] ridiculous assertions.;That lying scum, [From.GetTitledFirstName], has tried to convince our liege and fellow lords that we've been plotting treason.  Fortunately [From.GetHerHis] forgeries are laughable and nobody seems to believe [From.GetHerHis] ridiculous assertions.;That lying scum, [From.GetTitledFirstName], has tried to convince our liege and fellow lords that we've been plotting treason.  Fortunately [From.GetHerHis] forgeries are laughable and nobody seems to believe [From.GetHerHis] ridiculous assertions.;;That lying scum, [From.GetTitledFirstName], has tried to convince our liege and fellow lords that we've been plotting treason.  Fortunately [From.GetHerHis] forgeries are laughable and nobody seems to believe [From.GetHerHis] ridiculous assertions.;;;;;;;;;x;;
ao_treason.5.a;I hope jail suits him.;I hope jail suits him.;I hope jail suits him.;;I hope jail suits him.;;;;;;;;;x;;
ao_treason.6.desc;Our scheme has gone according to plan.  We now have substantial evidence that [Root.PlotTarget.GetTitledFirstName] is the leader of a shadowy treasonous plot.  In the hands of [Root.PlotTarget.GetTitledFirstName]'s liege, this could spell disaster for him.;Our scheme has gone according to plan.  We now have substantial evidence that [Root.PlotTarget.GetTitledFirstName] is the leader of a shadowy treasonous plot.  In the hands of [Root.PlotTarget.GetTitledFirstName]'s liege, this could spell disaster for him.;Our scheme has gone according to plan.  We now have substantial evidence that [Root.PlotTarget.GetTitledFirstName] is the leader of a shadowy treasonous plot.  In the hands of [Root.PlotTarget.GetTitledFirstName]'s liege, this could spell disaster for him.;;Our scheme has gone according to plan.  We now have substantial evidence that [Root.PlotTarget.GetTitledFirstName] is the leader of a shadowy treasonous plot.  In the hands of [Root.PlotTarget.GetTitledFirstName]'s liege, this could spell disaster for him.;;;;;;;;;x;;
ao_treason.6.a;Excellent;Excellent;Excellent;;Excellent;;;;;;;;;x;;
ao_treason.7.desc;We don't have enough material to complete the forgeries, and it seems [Root.PlotTarget.GetTitledFirstName] has changed the locks on [Root.PlotTarget.GetHerHis] office.  We're stymied for now, but at least we haven't been discovered.;We don't have enough material to complete the forgeries, and it seems [Root.PlotTarget.GetTitledFirstName] has changed the locks on [Root.PlotTarget.GetHerHis] office.  We're stymied for now, but at least we haven't been discovered.;We don't have enough material to complete the forgeries, and it seems [Root.PlotTarget.GetTitledFirstName] has changed the locks on [Root.PlotTarget.GetHerHis] office.  We're stymied for now, but at least we haven't been discovered.;;We don't have enough material to complete the forgeries, and it seems [Root.PlotTarget.GetTitledFirstName] has changed the locks on [Root.PlotTarget.GetHerHis] office.  We're stymied for now, but at least we haven't been discovered.;;;;;;;;;x;;
ao_treason.7.a;This is a setback, but we can still try again.;This is a setback, but we can still try again.;This is a setback, but we can still try again.;;This is a setback, but we can still try again.;;;;;;;;;x;;
ao_treason.8.desc;Our co-conspirators are fools and knaves!  The forgeries we were promised would be solid enough to nearly convince [Root.PlotTarget.GetTitledFirstName] of [Root.PlotTarget.GetHerHis] own treason haven't fooled anyone, least of all our liege.  And what's worse, our complicity in the fabrication has been discovered.;Our co-conspirators are fools and knaves!  The forgeries we were promised would be solid enough to nearly convince [Root.PlotTarget.GetTitledFirstName] of [Root.PlotTarget.GetHerHis] own treason haven't fooled anyone, least of all our liege.  And what's worse, our complicity in the fabrication has been discovered.;Our co-conspirators are fools and knaves!  The forgeries we were promised would be solid enough to nearly convince [Root.PlotTarget.GetTitledFirstName] of [Root.PlotTarget.GetHerHis] own treason haven't fooled anyone, least of all our liege.  And what's worse, our complicity in the fabrication has been discovered.;;Our co-conspirators are fools and knaves!  The forgeries we were promised would be solid enough to nearly convince [Root.PlotTarget.GetTitledFirstName] of [Root.PlotTarget.GetHerHis] own treason haven't fooled anyone, least of all our liege.  And what's worse, our complicity in the fabrication has been discovered.;;;;;;;;;x;;
ao_treason.8.a;This could be a problem...;This could be a problem...;This could be a problem...;;This could be a problem...;;;;;;;;;x;;
ao_treason.9.desc;[This.GetTitledFirstName], I write to you to inform you that I've uncovered a sinister and treasonous conspiracy, led by your disgraceful vassal, [FromFrom.GetTitledFirstName].  The enclosed documents should considerable proof of this foul conspiracy.;[This.GetTitledFirstName], I write to you to inform you that I've uncovered a sinister and treasonous conspiracy, led by your disgraceful vassal, [FromFrom.GetTitledFirstName].  The enclosed documents should considerable proof of this foul conspiracy.;[This.GetTitledFirstName], I write to you to inform you that I've uncovered a sinister and treasonous conspiracy, led by your disgraceful vassal, [FromFrom.GetTitledFirstName].  The enclosed documents should considerable proof of this foul conspiracy.;;[This.GetTitledFirstName], I write to you to inform you that I've uncovered a sinister and treasonous conspiracy, led by your disgraceful vassal, [FromFrom.GetTitledFirstName].  The enclosed documents should considerable proof of this foul conspiracy.;;;;;;;;;x;;
ao_treason.9.a;These documents are quite convincing...;These documents are quite convincing...;These documents are quite convincing...;;These documents are quite convincing...;;;;;;;;;x;;
ao_treason.10.desc;[This.GetTitledFirstName], I write to you to inform you that your vassal, [FromFrom.GetTitledFirstName] has conspired to frame me for treason.  This is a clear violation of the laws of our great realm and I beseech you to take action.;[This.GetTitledFirstName], I write to you to inform you that your vassal, [FromFrom.GetTitledFirstName] has conspired to frame me for treason.  This is a clear violation of the laws of our great realm and I beseech you to take action.;[This.GetTitledFirstName], I write to you to inform you that your vassal, [FromFrom.GetTitledFirstName] has conspired to frame me for treason.  This is a clear violation of the laws of our great realm and I beseech you to take action.;;[This.GetTitledFirstName], I write to you to inform you that your vassal, [FromFrom.GetTitledFirstName] has conspired to frame me for treason.  This is a clear violation of the laws of our great realm and I beseech you to take action.;;;;;;;;;x;;
ao_treason.10.a;I shall have to deal with this harshly;I shall have to deal with this harshly;I shall have to deal with this harshly;;I shall have to deal with this harshly;;;;;;;;;x;;
ao_treason.11.desc;My fellow Lords and Ladies, I write to warn you about your liege, [FromFrom.GetTitledFirstName].  The foul knave has tried to fabricate evidence of my treason in a clear attempt to besmirch my reputation or even get one of my titles revoked.  Be wary around that villain, my friends.;My fellow Lords and Ladies, I write to warn you about your liege, [FromFrom.GetTitledFirstName].  The foul knave has tried to fabricate evidence of my treason in a clear attempt to besmirch my reputation or even get one of my titles revoked.  Be wary around that villain, my friends.;My fellow Lords and Ladies, I write to warn you about your liege, [FromFrom.GetTitledFirstName].  The foul knave has tried to fabricate evidence of my treason in a clear attempt to besmirch my reputation or even get one of my titles revoked.  Be wary around that villain, my friends.;;My fellow Lords and Ladies, I write to warn you about your liege, [FromFrom.GetTitledFirstName].  The foul knave has tried to fabricate evidence of my treason in a clear attempt to besmirch my reputation or even get one of my titles revoked.  Be wary around that villain, my friends.;;;;;;;;;x;;
ao_treason.11.a;I guess I can't trust my liege.;I guess I can't trust my liege.;I guess I can't trust my liege.;;I guess I can't trust my liege.;;;;;;;;;x;;
CUSTOMTOOLTIP_FABTREASON1;We succeed at fabricating convincing evidence;We succeed at fabricating convincing evidence;We succeed at fabricating convincing evidence;;We succeed at fabricating convincing evidence;;;;;;;;;x;;
CUSTOMTOOLTIP_FABTREASON2;We fail but our role in the fraud isn't discovered;We fail but our role in the fraud isn't discovered;We fail but our role in the fraud isn't discovered;;We fail but our role in the fraud isn't discovered;;;;;;;;;x;;
CUSTOMTOOLTIP_FABTREASON3;Our conspiracy is revealed and our fraud fails;Our conspiracy is revealed and our fraud fails;Our conspiracy is revealed and our fraud fails;;Our conspiracy is revealed and our fraud fails;;;;;;;;;x;;
ao_fabbetrayal.1.desc;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;;A certain notable lord doesn't do a great job of securing his papers and seal.  With a little planning, we could sneak into his office and create all sorts of evidence of wrongdoing.;;;;;;;;;x;;
ao_fabbetrayal.1.a;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;I shall inform the other conspirators at once!;;I shall inform the other conspirators at once!;;;;;;;;;x;;
ao_fabbetrayal.2.desc;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for betraying his allies.  If we're successful then [Root.PlotTarget.GetTitledFirstName]'s allies will turn against him, thinking he tried to betray them;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for betraying his allies.  If we're successful then [Root.PlotTarget.GetTitledFirstName]'s allies will turn against him, thinking he tried to betray them;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for betraying his allies.  If we're successful then [Root.PlotTarget.GetTitledFirstName]'s allies will turn against him, thinking he tried to betray them;;[From.GetFirstName] has written me, alerting me to an opportunity to attempt to frame [Root.PlotTarget.GetTitledFirstName] for betraying his allies.  If we're successful then [Root.PlotTarget.GetTitledFirstName]'s allies will turn against him, thinking he tried to betray them;;;;;;;;;x;;
